,999_2N1_31,999_2N1_32,999_2N1_33,999_2N1_41,999_2N1_42,999_2N1_43,999_2N1_51,999_2N1_52,999_2N1_53,999_2N1_A1,999_2N1_A2,999_2N1_A3,999_2N1_N1,999_2N1_N2,999_2N1_N3,999_2N1_NA,999_2N1_NB,909_TPH_RAMEAL,999_FA1_P1,999_FA1_P2,999_HS1_L1,999_HS1_L2,999_HS1_L3,999_HS1_P1,999_HS1_PA,999_HS1_PB,999_HS1_PC,999_HS1_PD,999_HS1_PE,999_LQ1_T1,999_LQ1_T2,999_LQ1_T3,999_LQ1_T4,999_LQ1_T5,999_LQ1_T7,999_LQ1_T8,999_LQ1_TA,999_LQ1_TB,999_LQ1_TC,999_LQ1_TD,999_LQ1_TE,999_LQ1_TF,999_LQ2_F1,999_LQ2_F2,999_LQ2_F3,999_LQ2_T1,999_LQ2_T2,999_LQ2_T3,999_LQ2_T4,999_LQ2_T5,999_LQ2_T6,999_MD1_NA,999_MD1_NB,999_MD1_TA,999_MD1_TB,999_MD1_TU,999_MD1_TV,999_MD1_TW,999_MD1_TX,999_RM1_P3,999_RM1_T1,999_RM1_T2,999_SR1_NA,999_SR1_NB,999_SR1_TA,999_SR1_TB,999_SR1_TC,999_SR1_TD,999_SR1_TE,999_SR1_TF,999_SR1_TU,999_SR1_TV,999_SR1_TW,999_2N1_Z01,999_2N1_Z02,999_2N1_Z03,999_2N1_Z04,999_2N1_Z05,999_2N1_Z06,999_2N1_Z07,999_2N1_Z08,999_2N1_Z09,999_2N1_Z10,999_2N1_Z11,999_2N1_Z12,999_2N1_Z13,999_2N1_Z14,999_LQ1_F1,999_LQ1_F2,999_LQ1_PA,999_LQ1_PB,999_LQ1_PC,999_LQ1_PD,999_LQ1_PE,999_LQ1_PF,999_LQ1_PG,999_LQ1_PH,999_LQ1_PI,999_LQ1_PJ,999_LQ1_PK,999_LQ1_PL,999_LQ1_PM,999_LQ1_PN,999_LQ1_PO,999_LQ1_PP,999_LQ1_PQ,999_LQ1_PR,999_2N1_T7
2022-07-15 21:00,3.609999895,1.769999981,2.470000007,0.25,0.090000004,0.129999996,0.61,0.43,0.270000011,22.725,29.1,40.125,0.44,0.180000007,0.502499998,,,494.0667708,36.07791,9.20343175,50,59,55,146.25,146.211675,145.1657,146.2625,146.7162,146.188125,44.40827,47.74305725,45.3125,56.13425446,57.00231171,48.14814758,50.69444275,85.9375,75.0144675,75.34722,73.0324,64.35185242,72.45370483,94.25,94,95,53,56,56,60,53,52,0.7783565,0.7870371,43.70000076,52.9,60.62500172,61.4,62,50.62500172,24.8399525,253.025,92.252591,5.95490125,6.7054365,52.5,81.02499962,69.09999847,96.6,99.59999847,94.4,76.09999847,76.90000153,83.09999886,5.179999828,5.320000172,4.75,4.860000134,5.73125,5.60825,6.618,6.531250103,6.04825,5.928999901,7.6615,4.399,7.998000145,7.998000145,558.8253,680.9606323,1.29919,59.87775,49.37066,36.7476825,1.13208925,74.4357575,85.52156,75.7921025,74.5804375,70.4029225,74.6346925,77.16652,84.942855,73.6038775,71.27098,68.86574,76.0271975,2.13831,89.4
2022-07-15 22:00,3.710000038,1.742500007,2.564999981,0.25,0.090000004,0.140000001,0.66,0.4525,0.25,24.65,30.2,42.2,0.45,0.182500005,0.529999971,,,506.9537435,35.9347525,8.61692,61,69.25,73,147,146.4987,145.50565,146.1442,146.8435,146.13795,44.24551392,47.58390956,45.25463104,56.01851654,56.82870483,48.09028,50.69444275,86.40047,75.9403975,75.40509,73.84259,64.40972137,72.45370483,94,95,95,53,57,57,61,53,53,0.7783565,0.7870371,43.40000153,52.20000019,60.90000153,61.7,62.4,50.6,28.1060125,247.675,88.1510375,5.56382525,6.2235635,51.62500172,80.02499962,69.1,96.8,98.55,94.1,76.30000076,77.09999847,83.30000305,5.179999828,5.329999924,4.7525,4.860000134,5.708,5.59,6.613,6.522,6.03,5.915,7.67525,4.444,7.998000145,7.998000145,558.875925,680.9606323,1.302083,67.18388,50.6727425,34.649885,1.1291955,77.79948,80.3855625,75.321905,72.627315,70.7646125,76.6601525,77.40162,84.110965,75.7740175,73.49537,74.074075,76.58782,2.144097,89.4
2022-07-15 23:00,3.467500031,1.460000038,2.50999999,0.239999995,0.090000004,0.140000001,0.550000012,0.479999989,0.239999995,21.5,28.725,38.925,0.430000007,0.170000002,0.5,,,455.2996099,35.802355,8.1006875,66,80.25,84,145.25,145.447825,144.3491,145.247875,145.8064,145.004875,44.08275604,47.45370483,45.19675446,56.01851654,56.71296,47.94559809,50.63657,85.677085,74.522565,75.23148,74.18981171,64.29398,72.33796,95,95,95,53,57,56,60,53,53,0.6799769,0.6886575,43.20000076,52,60.12500191,60.825,61.42500114,50.10000229,28.4966425,250.375,95.3287725,4.68127475,5.1289765,51.5,79.9,69.09999847,97.22500343,101,95,76.70000458,77.5,83.70000458,5.179999828,5.3125,4.760000229,4.849999905,5.6705,5.577,6.602,6.525,6.006,5.913,7.66825,4.46,7.998000145,7.998000145,560.901325,680.9606323,1.313657,75.8644375,36.114725,48.66536,1.12123875,76.46123,81.8142375,73.1879325,74.5804375,71.0720475,73.766635,75.9910275,83.51418,75.0687225,71.4699075,72.1028625,75.900605,2.158565,89.3
2022-07-16 0:00,3.465000033,1.52,2.470000029,0.25,0.090000004,0.140000001,0.630000012,0.45,0.25,21.95,28.4,38.85,0.439999998,0.18,0.50999999,,,453.5655968,36.017015,7.9455025,63.5,81.5,81,146,145.6499,144.78535,145.62535,146.2757,145.30975,43.91999054,47.22222137,45.02314758,55.84490204,56.53935242,47.80093,50.40509033,85.387735,74.103005,75.11574,74.13194,64.0625,72.16435242,95,95,95,53,56,56,59,53,51,0.6799769,0.6886575,42.5,51.20000076,58.29999924,59,59.5,48.70000076,28.22266,244.1,95.4427,4.8084525,5.3482895,50.7,79.70000458,68.75000229,98.40000076,102.0999985,96.59999847,76.40000153,77.20000458,83.5,5.179999828,5.329999924,4.760000229,4.849999905,5.6665,5.568,6.5995,6.521,6.0035,5.9065,7.6735,4.451,7.998000145,7.998000145,560.4456,680.9606,1.316551,73.78472,35.84346,47.81539,1.1328125,74.94213,80.801505,72.699655,69.842305,73.712385,75.774015,78.595195,79.029225,76.67824,73.314525,73.640045,76.38889,2.170139,89.25
2022-07-16 1:00,3.335,1.519999981,2.430000067,0.239999996,0.090000004,0.140000001,0.550000012,0.469999999,0.2425,22.025,28.3,38.6,0.439999998,0.170000002,0.5,,,452.1228735,36.184015,8.377401,64,77.25,80,145,143.998525,143.2091,144.680375,144.99335,144.023075,43.75723267,47.04861,44.96527863,55.72916412,56.48148346,47.74305725,50.34722,85.24306,73.90046,75.05787,74.07407095,64.00463,72.10648,94,95,95,53,56,56,59,53,53,0.6799769,0.6886575,41.40000038,50,57.29999924,58,58.42500114,47.525,28.2958975,247,96.35416,4.84105725,5.40696225,49.79999924,78.92500114,68.09999847,99.02499962,102.9000004,97.5,75.80000305,76.59999847,82.80000305,5.179999828,5.320000172,4.760000229,4.849999905,5.649,5.552,6.586,6.51,5.993,5.894,7.6675,4.437,7.998000145,7.998000145,560.8507,680.9606323,1.319444,76.18996,37.57957,45.1388875,1.13570575,75.9367725,82.06742,74.2368325,71.05396,68.2327825,69.1008425,75.86444,84.599245,78.3239325,72.5188075,70.96354,75.9729475,2.173032,89.2
2022-07-16 2:00,3.839999914,1.63,2.549999952,0.25,0.090000004,0.14,0.629999995,0.519999981,0.239999995,25.025,29.2,41.7,0.45,0.189999998,0.50999999,,,491.4460728,36.5835425,8.7465295,54.25,64,61.25,145,144.375025,143.249775,144.1985,144.68115,143.98195,43.61255646,46.93286896,44.84953308,55.55555725,56.30786896,47.56944,50.17360687,85.70601,74.6672475,75.11573844,72.91666412,64.00463,72.16435242,94.25,95,95,53,55,56,59,53,53,0.7783565,0.7870371,39.60000057,48.7,55.60000229,56.29999943,56.90000153,45.79999924,26.13932,249.125,91.406245,6.00836425,6.47063875,48.5,77.70000458,67.125,99,101.8250027,97.22500343,73.6,74.425,80.7,5.179999828,5.329999924,4.75,4.860000134,5.67525,5.547,6.587,6.493,6.00825,5.882,7.661,4.37625,7.998000145,7.998000145,559.28095,681.3657227,1.316551,66.0807325,50.2929725,38.2486975,1.140046,77.8899025,81.1812825,71.9401075,73.5496225,74.815535,76.89525,76.62399,79.5898425,72.1028625,72.1209475,71.9220225,77.6367225,2.173032,89.2
2022-07-16 3:00,3.59,1.440000057,2.462500036,0.24,0.090000004,0.140000001,0.629999995,0.469999999,0.259999993,22.7,28.925,39.825,0.439999998,0.18,0.51,,,477.1240185,36.3350225,8.1364795,63,77.25,84,146,145.259525,144.598475,145.454925,145.9257,145.312175,43.44979858,46.70139,44.73379517,55.43981171,56.25,47.4537,50.11573792,85.53241,74.4213,75.05786896,73.90046,63.94675111,72.10648,94,95,95,53,55,55,58,53,51,0.6799769,0.6886575,38.29999924,47.60000229,54.72499981,55.40000038,56.1,44.92500114,28.29861,246.575,89.48568,5.18744375,5.77252775,47.10000229,76.02499962,66.40000153,97.52499962,99.20000458,95.09999847,72.4,73.2,79.40000038,5.179999828,5.32,4.760000229,4.849999905,5.6315,5.52725,6.576,6.493,5.972,5.874,7.6565,4.412,7.998000145,7.998000145,560.243,681.3657227,1.331018,74.4719325,38.0678525,47.90582,1.15017375,75.7197625,83.062065,75.0687225,70.8912,71.4156525,75.5931725,78.125,85.43114,76.3708025,70.2582425,70.4752625,78.938805,2.1853295,89.3
2022-07-16 4:00,3.450000048,1.504999995,2.440000057,0.239999995,0.090000004,0.140000001,0.540000021,0.48,0.25,21.3,28.3,38.4,0.430000007,0.170000002,0.48,,,442.1030523,36.51734,8.245716,66.5,81,84,144,143.8061,142.80415,143.75305,144.44185,143.5044,43.12428,46.41203308,44.56018066,55.26620483,55.96065,47.22222069,49.8263855,85.12732,73.61111,74.82639,73.90045929,63.71527863,71.93286896,94.5,95,95,53,54,55,57,53,52,0.5815973,0.688657463,37,45.90000076,52.65000114,53.29999962,53.90000153,43.20000076,28.597005,246.6999985,99.641925,4.5947375,5.0489225,46.10000229,75,65.70000458,97.90000076,103.15,96.95000076,71.70000458,72.5,78.80000305,5.179999828,5.31,4.760000229,4.849999905,5.606,5.506,6.561,6.479,5.9555,5.855,7.6535,4.391,7.998000145,7.998000145,560.6481,681.3657,1.336805463,82.935475,37.97743,47.38137,1.1226855,74.83362,84.092885,75.122975,73.53154,70.67419,74.39959,76.28038,83.47801,78.269675,73.929395,74.11024,72.989005,2.203414,89.2
2022-07-16 5:00,3.349999905,1.559999957,2.480000005,0.25,0.090000004,0.140000001,0.589999974,0.490000002,0.230000004,22.825,29.1,40.025,0.439999998,0.180000007,0.50999999,,,468.3303459,36.4651825,8.14151075,63,77,83,145.25,145.694525,144.865875,145.182975,145.65125,144.7588,43.12427521,46.2963,44.38657379,55.15045929,55.90277863,47.04860687,49.65277863,85.561345,74.3778975,74.94213,73.84259,63.71528,71.93287,95,95,95,53,55,55,58,53,53,0.679976881,0.6886575,36.6,44.90000038,52.72500057,53.425,54.05,43.325,28.2253725,242.975,95.524085,4.94344925,5.42130225,46.29999924,75.1,66.20000458,99,103.8,98.20000458,71.5,72.30000305,78.59999847,5.179999828,5.31,4.760000229,4.849999905,5.614,5.51125,6.56425,6.479,5.95425,5.858,7.66525,4.397,7.998000145,7.998000145,560.901325,681.3657,1.342592597,81.1089425,37.74233,50.7631675,1.1465565,77.5824675,80.4759875,74.8878725,73.278355,72.265625,74.092155,75.35807,84.45457,78.3781825,70.8007825,73.567705,77.03993,2.199074,89.3
2022-07-16 6:00,3.559999943,1.590000032,2.480000005,0.25,0.090000004,0.140000001,0.579999983,0.44,0.219999999,22.2,29.2,39.8,0.439999998,0.180000007,0.51,,,467.5791006,36.160205,8.11762475,65,78,83.25,147,146.6353,145.78755,146.789075,147.3867,146.687875,43.12428,46.41203308,44.38657379,55.179395,55.90277863,47.04861,49.76851654,85.489,74.2766175,74.94213026,73.90045929,63.71528,71.93287,94,95,95,53,55,55,58,53,53,0.6799769,0.6886575,37.8,46.10000229,55.2,55.9,56.40000153,45.60000229,28.5291925,235.825,93.03384,4.9140035,5.41725675,47.325,76.2,67,98,100.7250034,96.30000305,72.59999847,73.30000305,79.5,5.179999828,5.31,4.760000229,4.849999905,5.622,5.529,6.575,6.493,5.973,5.872,7.676,4.425,7.998000145,7.998000145,560.29365,681.3657,1.336805463,73.13368,37.6157425,47.7611425,1.15017375,75.62934,85.087525,74.254915,73.151765,73.2060175,75.4304075,76.89525,86.534285,81.23553,74.32725,74.960215,75.358075,2.199074,89.325
2022-07-16 7:00,3.369999886,1.519999986,2.48,0.24,0.090000004,0.140000001,0.607500017,0.589999974,0.22,21.725,28.6,39,0.430000007,0.170000002,0.5,,,451.9168791,36.073135,8.25017475,66,78,81,146,145.146925,144.161775,145.560725,146.15425,145.677825,43.28703308,46.46990204,44.44444275,55.26620483,55.96064758,47.16435242,49.76851654,85.18518,73.78472,74.82639,73.90045929,63.65740204,71.875,94.25,94,95,53,55,55,58,53,53,0.6799769,0.6886575,39.12500172,47.525,56.325,57.025,57.60000057,47.12500019,28.1114375,242.375,96.305335,4.9444995,5.4786005,48.70000076,77.5,68,98.30000076,102.125,97.125,73.80000305,74.59999847,80.72500343,5.179999828,5.329999924,4.760000229,4.849999905,5.648,5.549,6.583,6.503,5.98125,5.88425,7.671,4.44825,7.998000145,7.998000145,560.141775,681.3657,1.333912015,67.726415,39.767795,45.4463225,1.14366325,78.0888325,81.470635,74.38151,70.7284425,67.400895,73.404945,77.582465,86.24493,77.5824675,73.4591975,72.1209475,76.6059,2.196181,89.2
2022-07-16 8:00,3.470000029,1.429999948,2.41,0.239999995,0.09,0.14,0.569999993,0.430000007,0.219999999,21.6,27.925,38.3,0.432500005,0.1625,0.479999989,,,437.4010367,35.9488275,8.9562395,63,75,81,145,144.4305,143.542675,144.557825,145.04445,144.52335,43.28703308,46.64351654,44.44444275,55.32407379,55.96064758,47.22222137,49.82639,84.83797,73.26389,74.76851654,73.84259033,63.54166412,71.81713104,94.25,95,95,53,56,56,58,54,53,0.6799769,0.6886575,40.5,49,57.20000076,57.90000153,58.40000153,48.10000229,27.642145,250.725,102.945975,4.970423,5.71098575,50.10000229,78.92500114,68.70000458,100.0249996,105.8250027,99.925,74.80000305,75.59999847,81.80000305,5.179999828,5.320000172,4.760000229,4.849999905,5.664,5.563,6.591,6.51,5.9955,5.895,7.68825,4.457,7.998000145,7.998000145,560.0405,681.3657,1.331018448,74.38151,35.9338825,45.3378225,1.145833,76.89525,83.96629,72.410305,74.21875,72.5007225,77.0760975,79.44517,89.4097275,74.9059575,71.88585,73.5134525,73.965565,2.184606,89.1
2022-07-16 9:00,3.61,1.659999967,2.49000001,0.25,0.090000004,0.140000001,0.63,0.52,0.25,23.625,29.9,41.525,0.449999988,0.180000007,0.52,,,498.1482937,36.121065,8.8240835,52,64,60.25,146,145.773675,145.084875,145.007,145.56765,145.10315,43.61255646,46.99073792,44.69039629,55.43981043,56.25,47.45370483,50.05787,85.951965,75.11574,75.05787,72.91666,63.94675,72.16435,94,95,95,53,57,57,60,53,52.25,0.7783565,0.7870371,41.70000076,50.20000076,60.29999943,61,61.72499981,50.29999924,26.0660825,246.6,92.4641875,5.576866,6.09134525,50.7,79.09999847,68.40000153,100.625,104.625,100.5,73.90000153,74.70000458,80.9,5.179999828,5.320000172,4.75,4.860000134,5.70825,5.589,6.6075,6.51625,6.029,5.906,7.67275,4.41925,7.998000145,7.998000145,559.2303,681.3657,1.319444,64.90524,45.789935,37.88701,1.1465565,76.533565,85.0151925,72.51881,69.6795425,70.8912,76.9856775,76.406975,81.9589125,75.86444,68.9923325,72.9347525,78.5771125,2.170139,89.4
2022-07-16 10:00,3.630000114,1.75999999,2.564999981,0.252499998,0.090000004,0.140000001,0.629999995,0.5,0.28,24,31,42.7,0.4525,0.200000003,0.550000012,,,499.5017775,35.7187075,8.771513,57.25,70.25,71,147,147.177825,146.24965,146.7709,147.17865,146.508175,43.77531,47.28009033,44.90740204,55.67129517,56.42360687,47.74305725,50.34722,86.63194,76.302085,75.28935242,73.78472,64.29398,72.39582825,94,94,95,52.25,57,57,61,53,53,0.778356493,0.7870371,43.29999924,52,62.925,63.625,64.42500114,52.22500057,27.826605,241.15,89.71353,5.6108,6.162051,51.60000229,79.80000305,69,98.625,100.4000015,96.92500114,75.02499962,75.8,82,5.179999828,5.320000172,4.760000057,4.860000134,5.72225,5.601,6.61225,6.526,6.03425,5.92225,7.679,4.4725,7.998000145,7.998000145,558.521475,680.9606,1.3143805,60.4745375,40.5816,48.03241,1.1197915,77.4739575,85.95558,75.5389225,72.5188075,70.80078,71.8858525,74.79745,82.60995,78.0888275,70.34867,70.71036,77.2207775,2.170139,89.5
2022-07-16 11:00,3.470000029,1.450000012,2.450000012,0.239999995,0.090000004,0.129999995,0.550000012,0.45,0.2425,21.725,27.725,38.025,0.430000007,0.159999996,0.479999989,,,423.3573837,35.471125,8.720844,62,75,78,146,145.497625,144.52675,145.691875,145.967425,145.39305,43.75723267,47.22222137,44.84953308,55.72916,56.42360687,47.62731171,50.1880775,84.83797,73.278355,74.8263855,73.90046,63.7876175,71.93287,95,95,95,53,57,57,60,53,53,0.6799769,0.6886575,44.20000019,53,61.62500019,62.4,62.9,52,27.44141,257.025,104.4271,5.32952375,5.95457625,52.5,81.30000076,69.72500343,99.7,106.025,99.42500114,77.1,77.9,84.1,5.179999828,5.320000172,4.760000229,4.849999905,5.70625,5.60525,6.617,6.535249944,6.02725,5.928,7.6795,4.496,7.998000145,7.998000145,559.2303,680.9606,1.316551,71.2348075,35.8615425,49.2259875,1.134259,74.67086,81.9589125,74.2910875,70.294415,67.744505,76.0633675,75.7921,81.9769925,78.3239325,72.681565,69.51678,77.0580125,2.1737555,89.025
2022-07-16 12:00,3.480000019,1.53,2.440000057,0.239999995,0.09,0.13,0.55,0.43,0.23,21.6,27.7,37.9,0.430000007,0.16,0.479999989,,,423.6229616,35.43602,8.5535415,61,75.25,77.25,145,144.2685,143.300125,144.219325,144.6567,144.18395,43.91999054,47.33795929,44.90740204,55.72916412,56.48148346,47.74306,50.23148346,84.78009,73.2204875,74.82639,73.95832825,63.83102,71.93287,95,95,95,53,58.25,59,61,53,52,0.6799769,0.710358875,45,53.60000229,61.60000229,62.40000153,62.79999924,52.3,28.130425,255.65,105.257125,5.2109485,5.9088705,54.22500038,83,70.5,102.1,108.5,102.6,79.20000114,80,86.1,5.179999828,5.329999924,4.760000229,4.849999905,5.72525,5.618,6.62925,6.542,6.039,5.937,7.67275,4.49,7.998000145,7.998000145,559.0278,680.9606323,1.316551,74.001735,38.3029525,47.019675,1.12702575,80.3313075,80.964265,72.93475,69.878475,67.2381375,74.490015,74.526185,83.1524875,78.3420175,70.059315,70.52951,73.56771,2.161458,89
2022-07-16 13:00,3.640000105,1.53,2.549999974,0.25,0.09,0.13,0.58,0.48,0.330000013,23.225,29,40.825,0.449999988,0.180000007,0.50999999,,,481.3174508,35.8911725,8.96018625,59,71.25,75.25,148,147.33475,146.4433,147.5813,148.128825,147.258275,44.08275604,47.45370483,45.02314758,55.90277863,56.59722137,47.8588,50.40509033,85.53241,74.53703,75.11574,73.90045947,64.0625,72.16435242,94,94,95,53,59,59,63,53,53,0.776186375,0.7870371,44.90000038,53.60000229,62.025,62.72500038,63.4,52.2,27.3898625,264.475,99.43033,5.70652175,6.5372955,53.79999943,82.72500343,70,102.9,107.8250023,103.3,78.125,78.90000153,85.125,5.179999828,5.320000172,4.760000229,4.860000134,5.75225,5.62825,6.626,6.547,6.06325,5.942,7.68025,4.481,7.998000145,7.998000145,558.875925,680.9606323,1.313657,63.585065,45.1208025,41.19647,1.1176215,78.7941225,82.411025,72.790075,71.867765,70.0231475,76.0633675,77.329285,82.4471925,75.0144675,71.57841,72.5007225,74.2910875,2.158565,89.3
2022-07-16 14:00,3.480000005,1.480000019,2.450000048,0.239999995,0.079999998,0.129999995,0.649999976,0.5,0.230000004,21.725,28.125,38.6,0.430000007,0.17,0.479999989,,,472.9209038,35.8187175,9.02731275,60,70.25,73,145.25,144.5998,143.748625,144.6888,145.18535,144.65995,44.08275604,47.51157379,45.02315,55.90277863,56.71295929,47.8588,50.40509033,85.12731934,73.697915,75.05786896,73.95833,64.00463026,72.10648,95,95,95,53,59,59,63,53,53.25,0.775463,0.7870371,44.70000076,53.525,61.5,62.20000076,62.70000076,52,27.1077525,261.15,102.8646,5.71833025,6.573609,53.92500114,82.59999847,69.92500114,102.7000046,107.5,102.5999985,78.30000305,79.1,85.4,5.179999828,5.320000172,4.760000229,4.849999905,5.7435,5.631,6.63025,6.546,6.05925,5.943,7.6795,4.479,7.998000145,7.998000145,558.8253,680.9606323,1.313657,68.4136225,45.2293125,37.923175,1.1407695,77.70906,82.95356,70.836945,69.98698,71.3614,72.464555,77.2207775,80.548325,71.88585,72.3017975,71.1082125,73.386865,2.15350125,89.2
2022-07-16 15:00,3.675000072,1.590000033,2.522499979,0.25,0.08,0.13,0.649999976,0.529999971,0.289999992,22.825,28.7,40.1,0.449999988,0.180000002,0.5,,,489.3245967,35.6281825,8.9814695,50,58,58,143,143.1027,142.23855,143.0583,143.568525,142.8052,44.24551392,47.74305725,45.1388855,55.96064758,56.77082825,47.94559809,50.52082825,85.41667175,74.24768,75.23148,72.91666,64.12037,72.22222137,95,94.25,95,53,60,60,64,53,53.25,0.7783565,0.7870371,45.40000153,53.92500114,62.79999924,63.5,64.09999847,53.1,25.360785,259.5,93.29427,6.0667195,6.7465905,54,82.5,70,102,104.2250008,101,77,77.80000305,84,5.179999828,5.329999924,4.75,4.860000134,5.76,5.634,6.6375,6.543,6.06425,5.946,7.6655,4.443,7.998000145,7.998000145,557.508675,680.9606323,1.302083,53.493925,48.95472,39.1710075,1.1465565,77.6005525,83.4780125,75.177225,73.5677075,69.5891225,75.62934,74.490015,81.23553,72.5188075,69.7880525,69.100835,72.86241,2.146991,89.3
2022-07-16 16:00,3.68750005,1.539999962,2.450000048,0.25,0.090000004,0.129999995,0.639999986,0.485,0.25,22.3,28.6,39.525,0.449999988,0.170000002,0.5,,,491.4182863,35.71692,8.96611975,52.25,57.25,55,145,144.6212,143.51165,144.57175,144.97805,144.835225,44.24551392,47.80093,45.19675446,56.01852,56.82870483,48.09027897,50.63657,85.41667044,74.24768,75.23147583,72.91666412,64.23610687,72.22222137,95,95,95,53,60,59,64,53,54,0.776186375,0.7870371,45.92500114,54.5,63.29999924,64,64.52499962,53.40000153,25.1437725,262.65,90.7714775,6.0118515,6.648288,54.3,82.40000153,70.59999886,100.125,101.625,98.3,77.30000305,78.02499962,84.20000458,5.179999828,5.329999924,4.75,4.860000134,5.76725,5.64,6.6395,6.546000004,6.075,5.95,7.666,4.448,7.998000145,7.998000145,558.0657,680.9606323,1.29919,51.9205775,48.556855,35.789205,1.134259,78.03458,84.43649,72.3741325,72.229455,69.1912575,73.2241025,78.794125,78.6856175,72.8624125,69.0285,69.6614575,76.3888875,2.152778,89.3
2022-07-16 17:00,3.700000048,1.580000011,2.579999924,0.25,0.090000004,0.129999995,0.639999986,0.449999988,0.33,23.8,28.9,40.625,0.460000008,0.180000007,0.5,,,487.5068371,35.6290025,8.89698875,50,60.25,59,143,142.849375,141.813325,142.802475,143.15565,142.607575,44.40827179,47.8588,45.25463104,56.01851654,56.82870483,48.09028,50.69444,85.64814758,74.65278,75.28935242,72.91666,64.29397687,72.33795929,95,95,95,53,59,59,65,53,54,0.775463,0.7870371,46.20000076,54.90000153,63.79999924,64.59999847,65.20000458,53.79999924,25.710725,259.725,94.2545475,6.0605355,6.960529,54.40000153,82.72500343,71.1,99,101.325,96.90000153,77.9,78.7,84.82500229,5.179999828,5.329999924,4.75,4.860000134,5.76725,5.64,6.64125,6.546,6.0735,5.951,7.68,4.45025,7.998000145,7.998000145,558.2176,680.9606323,1.293403,51.9386575,51.016345,37.308305,1.134259,75.7197675,82.772715,76.7686625,71.4699075,71.61459,74.2549175,74.8878725,79.0473125,72.4464675,70.1316575,69.8242225,76.44314,2.141204,89.3
2022-07-16 18:00,3.51,1.559999957,2.509999993,0.25,0.090000004,0.140000001,0.649999976,0.49000001,0.289999994,24.2,29.3,41.4,0.449999988,0.180000007,0.50999999,,,475.0986772,35.77103,9.082917,51,59.25,58.25,144,143.6564,142.832775,143.814225,144.27605,143.868625,44.40827179,47.91666,45.3125,56.13425446,56.88657379,48.14815,50.69444275,85.82176,75.05787,75.34722137,72.97453,64.35185,72.39582825,95,95,95,53,60,59,65,53,54,0.775463,0.7870371,46.40000153,55.20000076,64.30000305,65,65.6,54.10000229,26.0226825,257.75,98.17708,6.17184975,7.02810175,55.29999924,83.30000305,72,100.0999989,104.2,98.72500343,79.2,79.90000153,86.125,5.179999828,5.329999924,4.75,4.860000134,5.77025,5.644,6.64425,6.549,6.07625,5.95425,7.66175,4.45525,7.998000145,7.998000145,557.8125,680.9606323,1.293403,52.824795,44.7410325,37.669995,1.116898,76.85908,85.3588,69.2636,72.03053,70.7465275,74.14641,74.32725,78.7217925,73.2964425,68.9019075,71.614585,74.291085,2.1448205,89.4
2022-07-16 19:00,3.24,1.600000024,2.65,0.25,0.08,0.13,0.65,0.45,0.25999999,24.2,29.4,41.5,0.449999988,0.189999998,0.50999999,,,486.0701335,35.96865,9.056849,56,64,69,144,143.4755,142.6968,143.3824,143.7213,142.9897,44.40827179,47.91666,45.3125,56.13425446,56.88657379,48.14815,50.69444275,85.9375,75.11574,75.34722137,73.26389,64.40972,72.39583,95,95,95,53,60,59,65,53,55,0.775463,0.7870371,46.40000153,55.20000076,64.20000458,64.90000153,65.5,54,27.05078,257.2,96.28906,5.881443,6.503472,55.60000229,83.5,72.20000458,100.5999985,104.3000031,99.20000458,79.30000305,80.1,86.30000305,5.179999828,5.329999924,4.75,4.860000134,5.753,5.64,6.641,6.549,6.078,5.955,7.696,4.467,7.998000145,7.998000145,558.0151,680.9606323,1.29919,65.82755,48.17708,41.88368,1.111111,76.67824,85.06944,79.6441,73.78472,70.24016,70.09549,72.69965,82.39294,78.125,68.07002,68.50405,77.69097,2.155671,89.3
2022-07-16 20:00,3.337499974,1.559999943,2.45,0.232500002,0.079999998,0.1325,0.560000001,0.47,0.232500002,23,28.475,38.8,0.4225,0.17,0.46,,,452.8912827,36.2153375,7.96856125,48,58,55.25,142,142.02425,140.906925,142.01705,142.208625,141.505625,43.28703308,46.2963,44.15509,53.94965,54.8177075,46.75925,49.07407,84.04224,73.09028,74.71065,71.77372,62.90509,71.23843,95,95,95,53,56,56,62,53,52,0.7783565,0.7870371,43.60000057,51.8,59.325,60.15,60.325,50.325,25.76769,262.775,108.88675,6.00392225,6.90993675,50.70000019,78.70000458,69.80000076,102.3,110,104.2,72.82500267,73.525,79.725,5.190000057,5.34,4.75,4.860000134,5.7495,5.635,6.649,6.56,6.07375,5.956,7.65825,4.404,7.998000145,7.998000145,560.44555,681.3657,1.345486,56.4778675,44.108075,35.3913475,1.111111,74.001735,78.342015,70.0774025,68.5040525,69.9508075,71.05396,74.761285,73.6400475,67.726415,65.8818,72.15712,74.345345,2.21209475,88.9
